Customer_ID,Age,Income,Gender,Region,Marketing_Channel,Campaign_Type,Device_Type,Ad_Spend,Website_Visits,Email_Clicks,Time_on_Site_Minutes,Past_Purchases,Discount_Offered,Purchased
8769,29,65665.68,Female,South,Display Ads,Seasonal Promo,Desktop,196.37,12,5,5.05,5,15,1
8770,46,86300.63,Male,South,Search Ads,Seasonal Promo,Mobile,196.88,8,1,2.58,2,15,0
8771,65,80144.34,Female,South,Display Ads,Product Launch,Tablet,147.22,17,5,3.14,4,0,1
8772,34,56539.34,Male,South,Display Ads,Brand Awareness,Tablet,263.91,7,6,5.04,2,5,0
8773,24,67094.3,Female,West,Search Ads,Brand Awareness,Tablet,297.85,9,3,5.56,2,20,0
8774,30,55250.95,Female,West,Email,Brand Awareness,Mobile,245.37,11,3,5.12,2,15,1
8775,19,90822.15,Female,West,Social Media,Brand Awareness,Mobile,271.17,14,5,2.76,4,5,1
8776,21,77235.22,Female,North,Email,Seasonal Promo,Tablet,63.13,8,3,4.28,0,0,0
8777,27,62545.28,Male,West,Email,Seasonal Promo,Mobile,316.98,9,4,5.02,1,15,0
8778,56,63005.92,Male,East,Email,Product Launch,Desktop,194.78,5,4,5.35,1,15,0
8779,41,81672.75,Male,East,Social Media,Product Launch,Tablet,317.8,11,5,6,3,15,1
8780,34,68693.67,Female,South,Email,Product Launch,Desktop,286.58,13,3,4.32,4,5,1
8781,69,83379.42,Male,West,Display Ads,Seasonal Promo,Desktop,238.62,9,4,4.6,3,5,0
8782,23,27095.28,Female,South,Social Media,Seasonal Promo,Mobile,182.85,5,3,4.53,9,5,0
8783,36,66918.42,Male,South,Display Ads,Seasonal Promo,Desktop,207.91,13,4,5.59,1,20,1
8784,22,52268.48,Female,East,Social Media,Product Launch,Tablet,104.5,14,3,5.37,0,15,1
8785,49,86345.67,Female,East,Display Ads,Seasonal Promo,Desktop,246.54,13,5,3.53,1,15,1
8786,27,83195.98,Female,South,Email,Brand Awareness,Mobile,72.25,6,4,4.76,1,10,0
8787,26,60492.54,Male,East,Email,Seasonal Promo,Mobile,185.07,9,1,7.65,1,5,0
8788,44,83034.46,Male,South,Email,Brand Awareness,Tablet,277.16,13,3,6.25,0,10,1
8789,30,86746.72,Male,South,Display Ads,Brand Awareness,Tablet,236.04,10,5,0.23,2,20,1
8790,36,61116.1,Male,South,Display Ads,Brand Awareness,Tablet,123.5,6,5,6.17,2,20,1
8791,38,97079.01,Female,North,Search Ads,Seasonal Promo,Tablet,132.98,12,1,4.38,3,0,0
8792,41,59529.88,Female,East,Display Ads,Product Launch,Tablet,170.13,6,3,9,4,20,0
8793,55,56782.19,Female,East,Social Media,Brand Awareness,Desktop,203.92,11,1,7.17,0,5,0
8794,21,72988.09,Female,West,Email,Brand Awareness,Desktop,243.83,7,2,5.68,3,0,0
8795,41,54693.14,Male,East,Social Media,Seasonal Promo,Mobile,230.21,7,1,6.37,3,20,0
8796,52,61280.1,Male,West,Search Ads,Seasonal Promo,Desktop,147.06,7,2,8.65,3,20,0
8797,20,81141.52,Female,South,Search Ads,Brand Awareness,Tablet,230.94,6,2,5.55,1,20,0
8798,21,60288.28,Male,North,Display Ads,Product Launch,Tablet,236.27,11,6,2.02,1,20,1
8799,54,34574.73,Female,South,Email,Seasonal Promo,Mobile,224.43,19,5,5.65,1,0,1
8800,57,65509.79,Female,South,Social Media,Brand Awareness,Tablet,323.91,4,3,5.57,1,20,0
8801,65,49555.6,Female,South,Search Ads,Product Launch,Mobile,236.32,6,0,5.71,2,15,0
8802,52,72979.07,Male,West,Search Ads,Seasonal Promo,Desktop,248.39,10,4,3.53,5,10,1
8803,48,70442.85,Female,North,Social Media,Product Launch,Desktop,293.79,12,3,6.26,3,0,0
8804,61,82071.01,Male,South,Search Ads,Brand Awareness,Desktop,242.51,12,3,6.11,3,20,1
8805,42,73612.98,Female,West,Social Media,Product Launch,Mobile,172.45,6,3,2.58,2,20,0
8806,57,76353.66,Male,South,Email,Brand Awareness,Tablet,262.14,15,4,3.82,2,20,1
8807,30,49963.55,Male,North,Display Ads,Seasonal Promo,Mobile,179.93,11,4,5.13,1,10,0
8808,21,72059.8,Female,South,Social Media,Brand Awareness,Desktop,150.87,10,4,4.91,0,5,0
8809,63,89526.77,Female,South,Email,Brand Awareness,Mobile,155.15,4,4,2.25,3,10,0
8810,31,49670.25,Male,East,Social Media,Seasonal Promo,Tablet,261.57,21,7,5.2,0,10,1
8811,30,86996.07,Male,West,Search Ads,Brand Awareness,Mobile,231.01,9,2,4.7,2,15,0
8812,44,51759.75,Male,North,Email,Product Launch,Desktop,253.04,8,2,3.46,3,15,0
8813,23,47220.43,Female,West,Social Media,Seasonal Promo,Tablet,231.25,16,2,4.27,3,15,1
8814,34,64443.01,Female,East,Email,Product Launch,Desktop,209.44,8,3,3.16,0,5,0
8815,53,70738.66,Male,South,Social Media,Seasonal Promo,Tablet,215.9,10,4,5.25,1,0,0
8816,57,73676.25,Male,North,Social Media,Brand Awareness,Tablet,229.55,21,5,2.79,2,10,1
8817,66,45573.56,Male,North,Email,Product Launch,Desktop,169.88,2,3,5.15,3,15,0
8818,52,66518.1,Female,West,Email,Seasonal Promo,Desktop,135.48,19,2,5.88,4,10,1
8819,34,49716.68,Female,South,Email,Product Launch,Desktop,175.74,8,5,2.93,2,20,1
8820,58,37666.17,Male,East,Search Ads,Seasonal Promo,Mobile,227.21,6,2,3.13,2,0,0
8821,19,46068.96,Male,South,Display Ads,Seasonal Promo,Desktop,167.61,8,4,6.73,4,10,0
8822,30,48736.49,Female,West,Social Media,Product Launch,Tablet,306.48,11,5,5.79,4,15,1
8823,69,67823.93,Female,North,Social Media,Product Launch,Mobile,222.06,11,6,8.17,1,5,1
8824,19,77283.2,Male,North,Email,Product Launch,Mobile,205.97,7,4,5.26,1,15,0
8825,69,37901.9,Male,South,Social Media,Product Launch,Mobile,169.68,13,2,5.31,1,20,1
8826,45,65279.42,Male,South,Display Ads,Seasonal Promo,Mobile,245.79,12,4,6.28,2,20,1
8827,60,42349.53,Female,South,Display Ads,Product Launch,Mobile,139.4,9,2,3.11,0,10,0
8828,43,69436.28,Male,South,Social Media,Product Launch,Mobile,215.79,7,0,4.62,1,15,0
8829,39,50659.04,Male,East,Social Media,Product Launch,Desktop,178.22,4,1,6.66,1,20,0
8830,64,44230.06,Male,East,Email,Product Launch,Tablet,206.05,11,3,5.9,2,10,0
8831,60,71994.97,Female,East,Display Ads,Product Launch,Desktop,224.31,13,6,2.48,1,20,1
8832,20,51196.16,Female,East,Social Media,Product Launch,Tablet,142.72,16,6,4.31,3,5,1
8833,52,55260.54,Female,West,Display Ads,Brand Awareness,Mobile,116.45,6,3,6.64,1,20,0
8834,29,26700.16,Male,North,Social Media,Brand Awareness,Desktop,153.42,6,3,5.68,6,15,0
8835,41,74198.27,Female,North,Search Ads,Seasonal Promo,Desktop,243.96,11,2,6.19,4,10,0
8836,22,72313.63,Female,West,Display Ads,Product Launch,Desktop,218.66,13,2,0.41,1,15,1
8837,37,60081.87,Female,West,Search Ads,Product Launch,Tablet,179.85,6,6,6.68,3,10,0
8838,56,37086.29,Female,East,Email,Seasonal Promo,Mobile,298.41,8,3,3.54,2,15,0
8839,56,78140.54,Female,South,Display Ads,Product Launch,Mobile,264.25,10,0,4.31,0,20,0
8840,30,50006.05,Male,North,Social Media,Product Launch,Mobile,252.17,16,2,2.91,0,10,1
8841,58,53199.7,Male,West,Social Media,Product Launch,Tablet,163.79,7,2,3.79,5,5,0
8842,62,94680.66,Male,South,Search Ads,Brand Awareness,Desktop,251.62,8,1,3.26,2,20,0
8843,29,49445.45,Male,East,Display Ads,Product Launch,Tablet,217.04,10,4,6.01,2,15,1
8844,30,71133.15,Male,West,Display Ads,Brand Awareness,Mobile,163.89,12,1,8.49,3,15,1
8845,27,68431.38,Female,North,Display Ads,Product Launch,Tablet,194.79,8,4,8.35,0,0,0
8846,50,65852.58,Female,North,Email,Product Launch,Tablet,148.08,11,4,2.68,1,0,0
8847,57,64230.01,Male,North,Display Ads,Seasonal Promo,Tablet,164.33,5,5,4.49,3,0,0
8848,33,65645.83,Female,West,Email,Seasonal Promo,Mobile,142.79,7,4,0.05,0,0,0
8849,62,64079.11,Male,North,Social Media,Product Launch,Desktop,247.83,6,4,5.63,3,10,0
8850,52,59221.22,Male,East,Search Ads,Product Launch,Mobile,196.45,10,5,4.06,6,0,1
8851,20,82669.25,Female,North,Search Ads,Product Launch,Tablet,152.92,11,4,7.08,2,20,1
8852,22,40310.09,Male,East,Display Ads,Brand Awareness,Desktop,225.87,9,1,5.48,4,0,0
8853,43,75321.87,Female,North,Search Ads,Product Launch,Desktop,200.08,7,1,1.72,0,5,0
8854,28,72335.13,Male,East,Display Ads,Seasonal Promo,Mobile,252.53,9,3,3.85,4,20,1
8855,24,70475.99,Female,West,Social Media,Brand Awareness,Mobile,206.67,13,2,5.85,2,15,1
8856,27,76754.69,Female,East,Social Media,Product Launch,Desktop,128.14,10,0,3.96,4,10,0
8857,59,58611.01,Female,West,Social Media,Brand Awareness,Tablet,175.16,8,1,6.06,1,0,0
8858,69,31965.39,Female,South,Search Ads,Brand Awareness,Mobile,142.14,8,5,1.67,3,10,1
8859,51,58915.61,Female,East,Display Ads,Brand Awareness,Desktop,228.15,11,1,4.03,1,5,0
8860,20,45132.09,Female,West,Email,Brand Awareness,Desktop,254.22,11,2,7.1,0,15,0
8861,25,49022.11,Male,South,Social Media,Product Launch,Tablet,122.8,12,3,2.77,1,5,1
8862,48,41363.7,Male,North,Social Media,Seasonal Promo,Desktop,193.78,11,1,4.58,4,15,0
8863,28,52839.83,Female,South,Email,Brand Awareness,Mobile,257.64,11,6,7.46,0,20,1
8864,62,51050.64,Female,East,Email,Seasonal Promo,Desktop,122.04,8,0,4.4,2,20,0
8865,24,24336.45,Male,South,Search Ads,Brand Awareness,Tablet,178.25,10,2,5.62,2,0,0
8866,62,70503.33,Male,North,Social Media,Seasonal Promo,Tablet,199.99,16,1,6.75,5,0,1
8867,19,93304.83,Male,South,Search Ads,Brand Awareness,Tablet,253.37,6,5,2.11,1,20,0
8868,23,69093.56,Male,East,Social Media,Brand Awareness,Mobile,227.23,6,3,4.68,1,5,0
8869,58,56956.14,Male,East,Search Ads,Product Launch,Mobile,237.45,12,8,7.74,4,10,1
8870,49,59178.8,Female,West,Search Ads,Product Launch,Mobile,230.12,13,4,4.6,2,15,1
8871,37,53685.21,Male,North,Email,Brand Awareness,Desktop,181.34,10,3,6.97,5,15,1
8872,51,61350.62,Male,North,Display Ads,Seasonal Promo,Tablet,282.17,14,1,3.76,5,10,1
8873,67,59444.88,Male,South,Display Ads,Product Launch,Tablet,166.45,15,3,4.77,2,5,1
8874,33,47384.27,Female,North,Display Ads,Product Launch,Tablet,61.08,6,3,9.42,0,15,0
8875,42,85243.33,Male,East,Social Media,Product Launch,Mobile,109.97,6,4,6.82,0,20,0
8876,29,37692.69,Male,South,Email,Product Launch,Tablet,194.16,7,2,6.65,3,20,0
8877,24,70774.97,Female,West,Email,Brand Awareness,Desktop,183.42,10,1,6.22,2,10,0
8878,56,58482.04,Female,South,Email,Seasonal Promo,Desktop,173.18,14,3,4.71,3,0,0
8879,34,88512.48,Male,South,Social Media,Product Launch,Mobile,207.51,16,2,5.81,3,15,1
8880,62,65112.97,Female,West,Search Ads,Product Launch,Mobile,260.02,16,6,4.13,2,0,1
8881,28,54601.42,Male,South,Search Ads,Seasonal Promo,Mobile,222.7,15,1,1.46,1,15,0
8882,23,56284.39,Male,North,Display Ads,Product Launch,Tablet,232.43,15,5,5.86,2,15,1
8883,40,60598.6,Female,South,Display Ads,Seasonal Promo,Tablet,146.01,8,3,10.4,2,0,0
8884,44,42858.14,Male,South,Social Media,Brand Awareness,Tablet,174.03,12,0,1.59,0,20,0
8885,63,48496.96,Female,South,Social Media,Product Launch,Desktop,235.02,14,1,2.18,3,10,1
8886,23,33225.84,Female,East,Display Ads,Seasonal Promo,Desktop,205.4,11,1,3.03,1,10,0
8887,55,46155.35,Female,East,Search Ads,Product Launch,Tablet,223.85,2,2,7.44,1,10,0
8888,19,61408.6,Female,North,Search Ads,Brand Awareness,Desktop,230.69,11,4,4.59,1,15,1
8889,39,64502.63,Male,West,Email,Seasonal Promo,Desktop,208.31,11,0,4.11,1,15,0
8890,37,30310.05,Male,East,Display Ads,Seasonal Promo,Mobile,279.1,11,3,5.45,4,5,0
8891,42,57941.82,Male,East,Display Ads,Seasonal Promo,Tablet,173.42,12,5,4.79,1,15,1
8892,32,68451.15,Female,North,Search Ads,Product Launch,Desktop,159.05,11,2,6.01,0,5,0
8893,66,57556.32,Male,North,Email,Seasonal Promo,Desktop,111.75,6,4,5.34,2,15,0
8894,46,50493.17,Female,West,Display Ads,Seasonal Promo,Tablet,237.43,11,2,-0.05,5,0,0
8895,25,53817.58,Male,South,Search Ads,Seasonal Promo,Tablet,171.5,10,1,6.13,5,10,0
8896,54,51888.55,Female,South,Search Ads,Brand Awareness,Mobile,263.3,10,1,3.1,3,5,0
8897,66,50449.04,Male,West,Search Ads,Seasonal Promo,Mobile,212.4,13,1,2.98,0,10,0
8898,69,62607.35,Male,West,Email,Seasonal Promo,Tablet,183.06,5,4,4.52,2,10,0
8899,50,94615.32,Female,West,Email,Seasonal Promo,Desktop,147.27,13,1,1.35,1,10,0
8900,39,48844.5,Male,North,Search Ads,Brand Awareness,Mobile,242.33,12,4,5.46,2,15,1
8901,67,55227.86,Female,South,Email,Seasonal Promo,Tablet,197.31,6,4,5.98,3,20,1
8902,64,59224.53,Female,West,Email,Product Launch,Mobile,213.39,9,3,7.19,1,15,0
8903,22,49689.68,Male,West,Email,Seasonal Promo,Desktop,230.22,9,1,4.76,0,10,0
8904,56,76473.54,Male,South,Email,Product Launch,Desktop,213.29,12,2,3.2,4,20,1
8905,35,24436.72,Male,South,Social Media,Brand Awareness,Tablet,157.51,8,5,2.74,5,10,1
8906,55,52034.11,Female,North,Display Ads,Brand Awareness,Mobile,226.06,7,1,6.11,3,15,0
8907,54,72274.71,Female,East,Display Ads,Seasonal Promo,Desktop,241.01,11,3,4.07,2,0,0
8908,47,55588.59,Female,East,Email,Seasonal Promo,Desktop,218.01,7,7,0,2,20,1
8909,68,47687.42,Female,North,Search Ads,Brand Awareness,Mobile,231.62,6,4,4.21,2,20,0
8910,48,66611.35,Female,North,Display Ads,Brand Awareness,Tablet,236.28,13,2,7.21,1,10,0
8911,27,73595.15,Female,South,Email,Brand Awareness,Mobile,180.2,6,5,7.6,2,15,0
8912,32,63159.53,Female,North,Display Ads,Product Launch,Mobile,178.32,5,4,3.27,0,10,0
8913,59,47981.69,Female,North,Search Ads,Product Launch,Mobile,311.34,10,2,3.58,2,0,0
8914,65,66843.05,Female,West,Email,Seasonal Promo,Mobile,266.29,10,2,4.43,2,0,0
8915,61,53969.26,Male,North,Search Ads,Product Launch,Mobile,197.59,11,2,3.87,3,0,0
8916,35,71177.8,Female,North,Display Ads,Brand Awareness,Desktop,234.14,5,4,7.48,2,15,0
8917,40,82248.88,Female,West,Social Media,Seasonal Promo,Tablet,153.12,9,3,5.01,2,0,0
8918,50,20916.35,Male,South,Search Ads,Product Launch,Tablet,170.06,9,8,5.66,1,5,1
8919,33,61666.01,Male,South,Email,Seasonal Promo,Desktop,137.65,10,0,3.17,3,15,0
8920,55,33963.99,Female,North,Email,Product Launch,Tablet,214.28,4,3,4.4,2,15,0
8921,52,96626.83,Male,North,Search Ads,Seasonal Promo,Tablet,214.87,3,2,1.82,0,10,0
8922,51,52978.13,Male,East,Social Media,Brand Awareness,Mobile,254.19,10,0,5.72,1,20,0
8923,45,71195.6,Female,West,Display Ads,Brand Awareness,Tablet,189.4,11,2,5.31,1,15,0
8924,19,59470.25,Female,East,Display Ads,Brand Awareness,Mobile,253.33,12,1,5.68,2,10,0
8925,47,47953.73,Male,North,Display Ads,Product Launch,Tablet,232.65,7,3,7.88,0,5,0
8926,30,46169.2,Female,East,Display Ads,Seasonal Promo,Desktop,322.96,9,2,4.09,1,5,0
8927,58,83785.19,Male,East,Display Ads,Seasonal Promo,Tablet,283.36,12,2,6.64,3,15,1
8928,33,74339.07,Female,South,Email,Seasonal Promo,Desktop,274.61,11,6,4.86,0,15,1
8929,22,89153.76,Female,West,Email,Product Launch,Mobile,241.78,13,4,7.01,1,20,1
8930,45,60831.8,Male,South,Search Ads,Brand Awareness,Mobile,155.29,9,2,4.02,1,5,0
8931,56,64318.79,Male,South,Search Ads,Brand Awareness,Mobile,214.64,11,0,3.14,4,15,0
8932,62,55992.13,Male,East,Display Ads,Seasonal Promo,Mobile,312.38,16,3,2.48,4,15,1
8933,37,55693.77,Male,West,Display Ads,Seasonal Promo,Desktop,225.35,9,2,6.28,1,15,0
8934,41,44371.7,Male,North,Display Ads,Product Launch,Tablet,158.91,13,2,4.02,3,15,1
8935,44,61260.15,Female,West,Social Media,Seasonal Promo,Mobile,216.8,5,4,1.78,5,20,1
8936,47,48161.3,Female,South,Search Ads,Seasonal Promo,Mobile,150.52,19,2,5.39,1,15,1
8937,62,66628.63,Male,East,Email,Product Launch,Mobile,157.19,4,7,3.93,3,15,0
8938,44,62550.15,Male,North,Display Ads,Seasonal Promo,Desktop,220.64,11,2,1.38,1,15,0
8939,43,64315.23,Male,South,Search Ads,Brand Awareness,Desktop,236.98,9,4,1.12,2,0,0
8940,24,85126.95,Female,East,Social Media,Product Launch,Desktop,160.1,5,4,6.22,4,5,0
8941,59,59434.23,Female,South,Social Media,Brand Awareness,Tablet,172.02,18,7,5.29,2,0,1
8942,64,71350.91,Male,East,Display Ads,Seasonal Promo,Tablet,128.68,8,5,4.41,0,10,1
8943,55,90772.64,Female,West,Email,Seasonal Promo,Mobile,193.54,12,2,5.36,4,15,1
8944,22,79599.26,Female,South,Search Ads,Product Launch,Desktop,102.7,14,3,8.1,1,10,1
8945,40,77297.55,Male,West,Email,Product Launch,Tablet,185.04,11,2,8.3,1,10,0
8946,45,55399.68,Male,West,Display Ads,Product Launch,Tablet,203.98,13,2,3.99,1,0,0
8947,51,63444.65,Female,East,Display Ads,Product Launch,Desktop,112.21,9,2,7.59,3,20,1
8948,32,40225.86,Female,North,Social Media,Seasonal Promo,Tablet,149.64,9,2,5.51,0,5,0
8949,49,67483.72,Female,West,Social Media,Seasonal Promo,Desktop,197,17,2,3.85,1,10,1
8950,43,64116.9,Female,South,Search Ads,Brand Awareness,Desktop,190.17,13,1,2.46,0,5,0
8951,65,60350.78,Female,South,Display Ads,Brand Awareness,Desktop,192.48,17,5,5.13,0,15,1
8952,48,75407.92,Male,East,Display Ads,Product Launch,Mobile,214.4,9,5,6.08,1,15,1
8953,36,41883.38,Female,West,Search Ads,Seasonal Promo,Tablet,116.42,7,4,1.82,1,15,0
8954,26,84522.94,Male,North,Email,Product Launch,Mobile,235.43,11,4,5.48,1,5,1
8955,46,73526.47,Male,North,Social Media,Product Launch,Desktop,184.06,8,4,2.44,1,10,0
8956,68,58940.49,Female,South,Display Ads,Product Launch,Tablet,170.19,10,2,4.95,0,20,0
8957,56,57769.06,Male,East,Display Ads,Product Launch,Tablet,106.76,4,1,6.22,1,5,0
8958,21,67209.17,Female,West,Email,Product Launch,Mobile,186.62,10,3,5.76,2,20,1
8959,20,82812.77,Male,South,Email,Seasonal Promo,Mobile,225.6,7,1,4.13,4,5,0
8960,46,61524.12,Female,East,Email,Brand Awareness,Tablet,207.08,10,3,5.63,2,20,1
8961,69,62160.46,Male,North,Social Media,Product Launch,Mobile,208.54,10,4,0.99,0,20,1
8962,28,60271.78,Female,South,Search Ads,Seasonal Promo,Mobile,183.05,13,0,6.85,5,0,0
8963,50,86730.36,Female,East,Display Ads,Product Launch,Desktop,196.97,8,2,7.1,2,0,0
8964,55,54466.75,Male,North,Social Media,Seasonal Promo,Tablet,144.63,8,4,3.76,0,0,0
8965,28,59557.39,Male,East,Email,Brand Awareness,Desktop,199.76,5,2,7.4,5,15,0
8966,44,81951.53,Male,South,Display Ads,Brand Awareness,Desktop,175.44,8,1,4.86,2,5,0
8967,50,62205.16,Female,West,Display Ads,Seasonal Promo,Tablet,143.76,4,0,7.13,6,5,0
8968,38,77055.88,Male,East,Social Media,Product Launch,Tablet,237.74,10,3,0.47,4,20,1
8969,56,46330.8,Male,West,Email,Brand Awareness,Desktop,121.25,7,0,3.16,0,5,0
8970,48,56920.61,Female,South,Email,Product Launch,Tablet,226.21,10,3,1.72,1,10,0
8971,55,82266.51,Female,North,Search Ads,Product Launch,Desktop,229.36,5,3,2.72,3,10,0
8972,63,49854.9,Male,East,Email,Seasonal Promo,Desktop,173.64,10,3,6.95,1,0,0
8973,19,57730.51,Male,North,Social Media,Product Launch,Mobile,251.52,14,2,4.38,1,0,0
8974,44,63850.28,Female,West,Search Ads,Seasonal Promo,Desktop,172.58,12,4,4.13,1,10,1
8975,53,45162.68,Female,West,Search Ads,Seasonal Promo,Tablet,169.44,13,1,3.05,3,20,1
8976,28,53792.85,Female,North,Search Ads,Seasonal Promo,Desktop,139.98,9,5,6.04,1,0,0
8977,64,61689.55,Male,South,Search Ads,Brand Awareness,Desktop,199.58,16,1,3.7,1,20,1
8978,35,60700.23,Male,West,Search Ads,Product Launch,Tablet,152.07,6,2,3.94,2,10,0
8979,18,79205.28,Female,South,Social Media,Seasonal Promo,Tablet,160.42,8,4,3.24,2,5,0
8980,52,83121.86,Female,North,Display Ads,Seasonal Promo,Mobile,196.73,8,1,8.4,3,20,0
8981,52,47158.73,Female,South,Email,Product Launch,Tablet,198.82,10,2,4.96,1,0,0
8982,48,61669.03,Male,West,Display Ads,Brand Awareness,Desktop,262.8,7,5,5.08,5,15,1
8983,45,70113.72,Male,North,Display Ads,Seasonal Promo,Tablet,246.55,16,1,5.79,3,10,1
8984,56,82745.21,Male,South,Email,Seasonal Promo,Tablet,227.55,13,2,1.88,4,15,1
8985,18,70777.35,Male,South,Email,Seasonal Promo,Mobile,192.67,10,1,3.16,1,10,0
8986,42,64363.7,Female,East,Display Ads,Seasonal Promo,Desktop,179.8,10,2,4.97,3,5,0
8987,60,69998.14,Female,West,Email,Product Launch,Mobile,198.67,8,0,7.93,2,0,0
8988,55,70106.53,Male,East,Search Ads,Seasonal Promo,Mobile,172.19,10,3,6.3,3,15,1
8989,37,46084.29,Female,South,Email,Brand Awareness,Desktop,164.95,2,4,3.75,1,20,0
8990,20,62891.98,Female,West,Email,Product Launch,Tablet,196.06,8,1,3.46,2,10,0
8991,68,81887.41,Male,North,Search Ads,Brand Awareness,Desktop,156.08,10,2,8.12,3,15,0
8992,19,56889.65,Female,North,Search Ads,Product Launch,Mobile,159.15,7,4,2.87,2,0,0
8993,35,61941.7,Male,North,Search Ads,Product Launch,Mobile,247.74,12,1,2.27,2,0,0
8994,61,56362.25,Male,South,Email,Product Launch,Desktop,131.02,9,2,5.07,1,10,0
8995,27,25292.11,Male,South,Search Ads,Brand Awareness,Mobile,148.01,16,3,4.97,5,5,1
8996,22,60308.85,Female,North,Search Ads,Brand Awareness,Tablet,263.66,12,1,2.96,2,20,0
8997,26,64526.88,Male,East,Social Media,Seasonal Promo,Tablet,180.39,11,3,4.81,5,20,1
8998,19,52312.6,Female,East,Social Media,Brand Awareness,Desktop,268.8,10,2,5.47,3,0,0
8999,51,42680.45,Female,West,Email,Seasonal Promo,Desktop,141.63,13,1,5.63,0,10,0
9000,55,46790.9,Male,West,Search Ads,Product Launch,Tablet,203.69,9,0,4.34,2,0,0
9001,48,71462.81,Male,North,Email,Seasonal Promo,Desktop,238.59,7,2,3.83,2,15,0
9002,27,89587.87,Male,South,Social Media,Brand Awareness,Tablet,154.7,7,4,4.36,3,15,0
9003,67,80736.5,Male,South,Social Media,Product Launch,Tablet,283.72,15,1,2.8,1,15,1
9004,29,39834.81,Male,West,Search Ads,Product Launch,Tablet,180.48,12,2,3.9,7,10,1
9005,53,72819.41,Female,North,Email,Seasonal Promo,Tablet,225.45,10,3,5.25,2,15,1
9006,38,50052.56,Female,West,Social Media,Seasonal Promo,Desktop,166.1,12,2,5.62,1,10,0
9007,66,51265.99,Female,East,Display Ads,Brand Awareness,Tablet,274.58,9,4,4.06,0,15,1
9008,64,53070.37,Male,North,Search Ads,Product Launch,Tablet,215.17,9,4,5.56,2,15,0
9009,23,70591,Male,North,Email,Seasonal Promo,Mobile,304.86,11,4,5.49,3,10,1
9010,65,74388.8,Female,North,Display Ads,Product Launch,Mobile,258.95,15,1,9.09,2,10,1
9011,66,58529.53,Male,East,Search Ads,Brand Awareness,Mobile,241.85,10,5,7.33,2,10,1
9012,20,58783.94,Female,North,Search Ads,Product Launch,Mobile,152.24,17,8,-1.55,2,10,1
9013,27,66963.96,Female,West,Social Media,Seasonal Promo,Desktop,204.19,15,2,3.59,1,10,1
9014,22,68519.92,Female,East,Email,Brand Awareness,Mobile,184.17,12,5,5.44,1,10,1
9015,63,77643.39,Male,South,Social Media,Brand Awareness,Mobile,201.31,9,6,4.17,5,20,1
9016,43,40734.42,Male,West,Display Ads,Product Launch,Mobile,207.39,17,2,10.2,3,5,1
9017,38,60300.41,Female,West,Display Ads,Seasonal Promo,Desktop,154.97,9,1,6.66,2,15,0
9018,62,43979.63,Male,West,Display Ads,Product Launch,Tablet,192.17,13,4,0.81,3,0,1
9019,43,59235.87,Male,East,Display Ads,Product Launch,Mobile,195.18,6,4,3.1,2,10,0
9020,55,56607.37,Male,West,Display Ads,Product Launch,Tablet,149.49,7,2,4.28,0,5,0
